Customer ID,Recency,Frequency,Monetary,AvgTimeBetweenOrders,WeekendPurchaseRatio,PreviousOrderAmount
12801,501,1,1071.82,0.0,0.0,17.792244897959186
12802,187,7,2416.42,2.7372262773722627,0.0,17.456350364963505
12803,393,1,1092.81,0.0,0.0,18.848333333333333
12804,466,2,325.37,0.5230769230769231,0.0,4.730307692307692
12805,382,4,1434.95,5.12280701754386,0.25862068965517243,24.648245614035087
12806,435,4,2878.96,2.303030303030303,0.417910447761194,43.39333333333333
12807,383,1,330.35,0.0,1.0,16.69
12808,37,5,776.7,9.217391304347826,0.0,16.558695652173913
12809,178,3,1755.94,5.85,0.2716049382716049,20.899250000000002
12810,535,2,534.99,4.580645161290323,0.0,16.686774193548384
12811,261,5,1033.9,2.981818181818182,0.0,18.30727272727273
12812,45,1,229.64,0.0,0.0,15.331428571428573
12813,502,3,1687.8,4.318181818181818,0.0,38.29090909090909
12814,102,1,125.92,0.0,0.0,85.92
12815,148,2,1063.46,1.0869565217391304,0.0,21.379565217391306
12816,96,2,572.2,2.857142857142857,0.0,19.00714285714286
12817,281,3,690.98,6.333333333333333,0.0,27.124166666666667
12818,262,1,1542.08,0.0,0.0,90.92923076923078
12819,458,1,540.52,0.0,0.0,28.06222222222222
12820,3,11,2689.52,4.594936708860759,0.0880503144654088,16.927341772151898
12821,214,2,220.8,33.083333333333336,0.0,16.983333333333334
12822,71,2,948.88,0.35555555555555557,0.0,20.42222222222222
12823,75,18,6501.5,35.1764705882353,0.0,350.94117647058823
12824,60,1,397.12,0.0,0.0,16.131666666666668
12825,521,2,518.63,5.217391304347826,0.0,19.77521739130435
12826,3,12,2800.75,4.576923076923077,0.044585987261146494,17.90544871794872
12827,6,3,430.15,1.5833333333333333,0.2,17.402083333333334
12828,3,6,1018.71,2.272727272727273,0.0,18.263454545454547
12829,337,3,385.3,11.777777777777779,0.0,20.655555555555555
12830,38,6,6814.64,3.5405405405405403,0.0,179.66486486486488
12831,262,3,451.11,9.523809523809524,0.0,20.695714285714285
12832,32,2,383.03,2.5,0.0,14.045384615384616
12833,145,1,417.38,0.0,1.0,17.481739130434782
12834,283,1,312.38,0.0,0.0,17.21058823529412
12835,428,41,5996.83,0.47068403908794787,0.0,9.750618892508143
12836,59,15,6559.73,1.6390243902439023,0.029197080291970802,15.95080487804878
12837,173,2,662.66,4.551724137931035,0.13636363636363635,7.559885057471265
12838,34,10,2975.91,1.56056338028169,0.17134831460674158,8.369464788732394
12839,3,26,9669.12,1.301989150090416,0.02888086642599278,17.457721518987345
12840,144,7,4041.97,3.0114285714285716,0.0,23.002685714285715
12841,5,40,6958.2,0.7713841368584758,0.2857142857142857,10.813685847589424
12842,70,4,1917.99,14.191489361702128,0.22916666666666666,39.301914893617024
12843,66,30,6583.36,2.967889908256881,0.2557077625570776,30.153256880733945
12844,29,4,648.6,5.519607843137255,0.20388349514563106,6.29264705882353
12845,267,4,354.09,0.8461538461538461,0.0,10.791923076923078
12846,682,1,15.58,,0.0,
12847,22,2,1609.0,3.093220338983051,0.0,13.423728813559322
12848,676,1,208.0,0.0,0.0,13.7
12849,31,6,3042.47,3.902097902097902,0.0,20.57671328671329
12850,446,1,330.0,0.0,0.0,165.0
12851,97,2,280.76,5.0,0.6103896103896104,3.6484210526315786
12852,295,1,311.55,0.0,0.0,17.878125
12853,135,11,3907.5,3.63265306122449,0.0,26.25714285714286
12854,79,7,2970.97,2.4884615384615385,0.0,11.293538461538462
12855,373,4,612.84,0.42424242424242425,0.0,9.13090909090909
12856,8,6,2170.78,0.17419354838709677,0.0,6.997193548387097
12857,211,6,3688.0,3.9166666666666665,0.0,30.435833333333335
12858,383,1,147.27,0.0,1.0,3.986666666666667
12859,459,1,575.1,0.0,0.0,27.735000000000003
12860,693,1,54.22,0.0,0.0,3.5046666666666666
12861,620,1,68.25,0.0,0.0,17.45
12862,426,2,984.62,0.5307692307692308,1.0,7.48323076923077
12863,52,6,2792.55,11.361702127659575,0.0,57.88404255319149
12864,138,2,299.57,61.5,0.42857142857142855,30.008333333333336
12865,26,4,3323.47,2.314432989690722,0.18974358974358974,17.045721649484534
12866,283,3,1227.35,3.5161290322580645,0.5873015873015873,18.828225806451613
12867,26,13,7829.26,0.657769304099142,0.4561904761904762,7.437769304099143
12868,186,8,2043.76,1.5338345864661653,0.0,15.178646616541354
12869,682,1,337.67,0.0,0.0,7.1130555555555555
12870,375,3,1676.95,2.6956521739130435,0.0,18.038586956521737
12871,84,3,744.02,20.88235294117647,0.3888888888888889,43.46941176470588
12872,327,12,3283.96,1.0279898218829517,0.37055837563451777,8.353715012722647
12873,282,3,2027.3,11.735294117647058,0.4857142857142857,56.62647058823529
12874,385,2,948.42,3.595744680851064,0.0,19.221702127659572
12875,143,5,1356.99,79.0,0.125,186.78857142857146
12876,58,4,4081.79,3.1420118343195265,0.0,24.029526627218935
12877,4,20,2942.14,2.4761904761904763,0.17153284671532848,10.652527472527472
12878,236,2,854.99,0.6304347826086957,0.5957446808510638,18.156304347826087
12879,45,3,573.22,5.111111111111111,0.0,61.58444444444444
12880,382,2,640.13,5.485714285714286,0.0,17.609428571428573
12881,276,1,298.0,0.0,0.0,46.36666666666667
12882,9,2,1463.04,2.0,0.38461538461538464,110.12
12883,25,4,703.47,1.5609756097560976,0.4523809523809524,16.548048780487804
12884,88,1,309.05,0.0,0.0,46.208333333333336
12885,63,3,1175.22,0.8571428571428571,0.0,16.640285714285714
12886,68,2,1378.4,1.8641975308641976,0.0,16.77283950617284
12887,384,1,222.4,0.0,1.0,17.408333333333335
12888,214,2,354.12,10.25,0.0,68.19
12889,381,4,385.46,5.0,0.48,15.352500000000001
12890,24,2,706.02,2.708955223880597,0.0,5.244179104477612
12891,186,11,840.5,46.9,0.18181818181818182,75.55
12892,397,1,263.38,0.0,0.0,14.592941176470589
12893,31,1,176.55,0.0,0.0,4.6370000000000005
12894,575,1,157.35,0.0,0.0,7.720000000000001
12895,42,2,372.8,2.0952380952380953,0.0,16.952380952380953
12897,205,4,514.25,26.0,0.0,37.27307692307692
12898,464,2,296.21,7.5,0.0,5.521923076923077
12899,414,1,366.4,0.0,0.0,21.9625
12900,422,1,340.33,0.0,0.0,25.527500000000003
12901,9,28,17654.54,2.1652173913043478,0.017241379310344827,146.7351304347826
12902,265,1,138.68,0.0,1.0,13.525555555555556
12903,429,1,833.53,0.0,0.0,20.467000000000002
12904,18,2,496.06,2.2,0.0,7.063
12905,577,2,1018.42,1.9811320754716981,0.0,19.023018867924527
12906,12,5,2919.81,1.064516129032258,0.0,46.51790322580646
12907,396,2,508.91,4.083333333333333,0.0,20.165000000000003
12908,176,5,1776.0,113.0,0.0,336.0
12909,40,8,3103.19,3.8980891719745223,0.13924050632911392,19.199936305732482
12910,23,13,5796.52,4.367647058823529,0.17518248175182483,42.51117647058824
12911,552,1,1651.72,0.0,1.0,6.945617021276596
12912,3,5,1662.3,1.5217391304347827,0.2916666666666667,67.8391304347826
12913,5,13,6283.24,8.010989010989011,0.0,68.88175824175823
12914,401,1,223.98,0.0,0.0,25.447499999999998
12915,149,4,975.1,7.440677966101695,0.0,16.196610169491525
12916,139,7,4479.73,3.1695906432748537,0.9186046511627907,26.023567251461987
12917,128,6,4359.2,12.244897959183673,0.0,82.90204081632653
12918,626,1,10953.5,,0.0,
12919,8,6,1335.19,3.2448979591836733,0.0,26.452857142857145
12920,17,4,486.64,12.189655172413794,0.0,8.209310344827585
12921,9,74,35233.24,0.4706275033377837,0.0513675783855904,23.508838451268357
12922,161,1,405.38,0.0,0.0,14.636296296296296
12923,64,3,770.42,8.64406779661017,0.25,12.991016949152543
12924,88,12,2469.4,8.73972602739726,0.02702702702702703,32.78191780821918
12925,5,3,729.33,12.0,0.0,14.578163265306124
12926,411,4,1523.97,1.1992337164750957,0.13740458015267176,5.780344827586207
12927,395,1,197.31,0.0,0.0,17.750999999999998
12928,35,12,4304.89,2.853932584269663,0.0,24.01623595505618
12929,312,1,117.85,0.0,0.0,14.700000000000001
12930,78,2,415.8,3.875,0.0,16.587500000000002
12931,22,57,92347.34,3.19815668202765,0.009174311926605505,424.5683870967742
12932,539,8,1698.56,1.3297872340425532,0.2736842105263158,17.958085106382978
12933,24,8,1636.63,2.4375,0.0,5.662604166666666
12934,737,1,181.65,0.0,0.0,101.7
12935,2,15,4243.86,2.367588932806324,0.1889763779527559,16.72197628458498
12936,17,4,1063.9,0.9836065573770492,0.0,17.29590163934426
12937,15,9,3097.61,3.324074074074074,0.0,14.26763888888889
12938,26,1,114.14,0.0,0.0,12.5775
12939,64,20,25264.8,7.364705882352941,0.12790697674418605,294.0564705882353
12940,55,2,899.69,0.3473684210526316,0.8020833333333334,9.155684210526315
12941,724,1,377.49,0.0,0.0,14.126538461538463
12942,131,3,675.6,3.391304347826087,0.6571428571428571,9.777536231884058
12943,558,2,496.5,1.9583333333333333,0.2,19.85833333333333
12944,36,2,604.51,11.0,0.0,20.247241379310342
12945,288,2,900.11,7.34,0.5490196078431373,17.7022
12946,437,1,324.45,0.0,0.0,16.45
12947,144,6,1603.99,2.375,0.0,16.536354166666666
12948,16,9,2317.43,5.790322580645161,0.2,18.531693548387096
12949,31,22,15526.7,0.9803921568627451,0.0,21.725070028011206
12950,2,3,1843.0,0.9545454545454546,0.0,80.5
12951,9,15,3213.72,3.5440414507772022,0.25257731958762886,16.559689119170983
12952,6,4,1387.79,0.9230769230769231,0.22784810126582278,17.631923076923076
12953,10,2,828.81,10.893617021276595,0.0,17.283191489361702
12954,639,1,162.45,0.0,0.0,15.850000000000001
12955,1,11,4757.16,1.4692737430167597,0.0,26.465698324022345
12956,306,4,521.89,10.146341463414634,0.6666666666666666,12.52170731707317
12957,10,13,8706.97,1.460122699386503,0.0,17.756993865030676
12958,400,2,467.34,3.7916666666666665,0.0,9.4175
12959,484,1,150.95,0.0,0.0,20.150000000000002
12960,414,4,1322.07,3.550724637681159,0.0,18.934347826086956
12961,379,1,211.99,0.0,0.0,5.185641025641026
12962,7,2,266.39,7.066666666666666,0.0,17.079333333333334
12963,8,12,3235.79,2.913294797687861,0.0,18.57393063583815
12964,437,1,132.24,0.0,0.0,5.0516000000000005
12965,89,1,769.81,0.0,1.0,7.115046728971963
12966,10,1,160.18,0.0,0.0,15.831111111111113
12967,358,3,2938.52,0.375,0.7076923076923077,44.8596875
12968,112,1,135.95,0.0,0.0,30.2375
12969,603,1,122.45,0.0,0.0,27.425
12970,7,10,1453.6,2.113372093023256,0.0,4.2195348837209306
12971,4,116,15704.6,1.6551724137931034,0.07371007371007371,38.639408866995076
12972,414,4,1161.2,3.223684210526316,0.0,15.218947368421054
12973,414,1,385.55,0.0,0.0,73.15
12974,198,2,408.95,11.838709677419354,0.75,12.040322580645162
12975,437,6,2100.09,2.6576576576576576,0.20535714285714285,18.762972972972975
12976,212,8,3156.38,2.947712418300654,0.0,20.527973856209147
12977,156,4,513.88,6.2105263157894735,0.0,8.664561403508772
12978,385,5,2502.82,2.117283950617284,0.0,15.199135802469137
12979,729,1,517.7,0.0,0.0,9.175454545454546
12980,158,21,16245.78,11.176470588235293,0.11538461538461539,302.0976470588235
12981,30,2,372.22,5.421052631578948,0.0,18.89157894736842
12982,243,8,2744.81,2.0338983050847457,0.0,15.428079096045197
12983,598,1,490.08,0.0,0.0,16.630344827586207
12984,19,1,97.5,0.0,0.0,25.900000000000002
12985,1,2,1239.38,0.36,0.0,16.28186666666667
12986,429,10,2729.84,2.5346534653465347,0.0,26.85980198019802
12987,74,5,1312.21,9.430769230769231,0.0,19.994000000000003
12988,292,1,505.82,0.0,1.0,5.952682926829269
12989,3,33,13551.75,7.427083333333333,0.030927835051546393,140.52656249999998
12990,31,7,955.5,22.46153846153846,0.0,35.95
12991,23,3,764.82,8.318181818181818,0.0,17.041363636363638
12992,725,1,93.35,0.0,0.0,15.51
12993,23,8,1259.63,8.453333333333333,0.0,16.702266666666667
12994,4,3,974.42,4.383333333333334,0.0,15.977
12995,85,1,211.32,0.0,0.0,38.16
12996,376,1,355.5,0.0,0.0,16.17142857142857
12997,22,8,2110.91,5.528301886792453,0.16822429906542055,19.747264150943398
12998,493,3,920.08,2.807017543859649,0.0,14.499649122807018
12999,196,3,455.88,1.7777777777777777,0.0,14.05111111111111
13000,107,4,1032.5,10.114754098360656,0.0,15.675081967213115
13001,4,33,24042.65,0.7041420118343196,0.06699507389162561,23.694329388560156
13002,318,3,414.13,5.2727272727272725,0.0,18.37181818181818
13003,106,3,149.05,21.6,0.0,17.810000000000002
13004,12,36,11650.85,0.8538083538083538,0.08588957055214724,14.287530712530712
13005,174,4,999.68,5.127272727272727,0.14285714285714285,17.81418181818182
13006,56,1,81.57,0.0,0.0,24.87
13007,580,1,175.25,0.0,1.0,15.184999999999999
13008,323,3,612.13,11.735294117647058,0.2857142857142857,17.518529411764707
13009,673,1,234.0,0.0,0.0,58.5
13010,374,2,330.12,24.90909090909091,0.0,26.792727272727276
13011,372,1,50.55,0.0,0.0,16.35
13012,9,11,2957.83,3.789473684210526,0.0,19.26203947368421
13013,1,29,11097.43,1.4609053497942386,0.0,22.624341563786007
13014,11,11,5381.08,1.8744394618834082,0.5133928571428571,23.971659192825115
13015,53,11,6579.78,1.5677233429394812,0.04310344827586207,18.894466858789627
13016,73,3,789.89,1.065217391304348,0.0,16.90021739130435
13017,7,1,204.0,,0.0,
13018,16,35,9763.16,1.0299003322259137,0.14759535655058043,16.20950166112957
13019,379,6,1229.95,6.5,0.36363636363636365,21.84351851851852
13020,563,2,618.96,2.5526315789473686,0.0,15.921315789473685
13021,4,17,4887.24,2.8203125,0.25680933852140075,18.999375
13022,430,1,65.3,0.0,0.0,12.95
13023,64,3,1449.03,6.173333333333333,0.0,18.720399999999998
13024,471,2,555.87,3.7,0.0,17.529
13025,732,1,323.39,0.0,0.0,23.999166666666667
13026,1,9,1733.08,8.88888888888889,0.47560975609756095,21.283456790123456
13027,114,19,17239.2,6.726190476190476,0.058823529411764705,199.51428571428573
13028,23,2,661.32,0.5,0.0,14.817272727272728
13029,31,5,1927.3,30.625,0.5882352941176471,119.51875
13030,11,2,752.44,3.912087912087912,0.0,7.83010989010989
13031,407,5,3292.84,0.35714285714285715,0.0,8.036551724137931
13032,52,9,2815.96,1.9660194174757282,0.3140096618357488,13.589611650485438
13033,357,2,220.55,6.0,0.0,16.891666666666666
13034,55,3,756.82,8.023255813953488,0.8409090909090909,17.014418604651162
13035,74,3,1364.2,8.682926829268293,0.0,32.175609756097565
13036,685,1,307.1,0.0,1.0,51.220000000000006
13037,138,12,3914.95,2.5627705627705626,0.06465517241379311,16.767748917748918
13038,80,3,908.46,7.7407407407407405,0.0,30.58
13039,584,4,1010.73,2.5185185185185186,0.0,18.48111111111111
13040,9,2,676.99,0.5714285714285714,0.4883720930232558,15.87595238095238
13041,451,4,799.13,4.0588235294117645,0.0,22.983235294117648
13042,598,3,1488.59,0.726775956284153,0.0,8.09967213114754
13043,273,1,516.42,0.0,0.0,40.485
13044,291,11,4848.05,0.9710843373493976,0.4951923076923077,11.644457831325301
13045,99,3,808.92,8.772727272727273,0.0,17.934545454545454
13046,31,3,949.25,7.7272727272727275,0.0,16.973636363636363
13047,32,24,8428.53,1.8143236074270557,0.14285714285714285,22.34371352785146
13048,14,9,4049.13,2.515151515151515,0.1509433962264151,15.29034090909091
13049,64,4,1408.24,13.4,0.0,53.8816
13050,15,35,11986.52,0.7009155645981688,0.36077235772357724,12.173672431332655
13051,579,2,155.8,13.333333333333334,0.0,40.6
13052,212,7,3119.33,1.777327935222672,0.0,12.568744939271255
13053,622,1,127.65,0.0,1.0,5.853125
13055,78,4,2321.11,2.2941176470588234,0.0,15.04124183006536
13056,551,1,209.48,0.0,1.0,10.804444444444444
13057,530,3,709.59,2.58974358974359,0.05,18.12923076923077
13058,25,3,271.4,18.0,0.0,37.35000000000001
13059,250,10,2291.77,1.8527918781725887,0.19696969696969696,11.603401015228426
13060,254,1,307.53,0.0,0.0,20.69142857142857
13061,72,1,248.61,0.0,0.0,25.35666666666667
13062,191,1,346.98,0.0,0.0,33.198
13063,481,1,188.4,0.0,0.0,16.2
13064,13,6,1666.84,6.260869565217392,0.6021505376344086,18.09717391304348
13065,373,5,1055.05,2.8360655737704916,0.0,17.149180327868855
13066,24,2,470.8,0.14893617021276595,0.0,9.793617021276596
13067,82,3,508.51,11.709677419354838,0.84375,16.161612903225805
13068,10,2,344.0,309.0,0.0,165.0
13069,1,38,9284.45,0.5091610414657667,0.27360308285163776,8.939758919961427
13070,192,4,751.7,16.84375,0.0,22.840625
13071,612,1,129.22,0.0,0.0,11.633636363636363
13072,267,1,177.15,0.0,0.0,26.575000000000003
13073,411,2,418.08,1.0,0.2222222222222222,14.776153846153846
13074,511,4,1378.74,7.535714285714286,0.0,43.026428571428575
13075,130,1,919.61,0.0,0.0,41.9052380952381
13076,458,1,135.4,0.0,0.0,15.4375
13077,1,11,2740.65,2.197568389057751,0.0,8.318844984802432
13078,3,57,29018.06,0.9012658227848102,0.10998735777496839,36.51420253164557
13079,4,6,419.18,25.6875,0.11764705882352941,24.32375
13080,179,4,280.73,23.833333333333332,0.0,15.07611111111111
13081,12,28,56838.37,0.3102237823606845,0.008771929824561403,24.895291794646777
13082,126,21,7335.75,4.5546875,0.007751937984496124,57.134765625
13083,4,3,395.43,20.0,0.8181818181818182,18.384285714285713
13084,492,1,122.4,0.0,0.0,81.6
13085,158,8,2433.28,6.975903614457831,0.0,29.166265060240967
13086,383,1,439.33,0.0,0.0,9.46913043478261
13087,726,1,313.64,0.0,1.0,21.33142857142857
13088,417,1,236.11,0.0,0.0,10.413684210526316
13089,3,203,113416.91,0.20036210018105008,0.0579185520361991,34.16056427278214
13090,9,24,13091.74,1.73992673992674,0.040145985401459854,47.88080586080586
13091,28,3,2321.82,15.931818181818182,0.0,52.445454545454545
13092,71,12,2140.28,5.6826923076923075,0.02857142857142857,20.489615384615384
13093,276,55,54144.25,0.4218146718146718,0.13789778206364514,52.25265444015444
13094,21,13,2209.44,12.928571428571429,0.10344827586206896,76.18285714285716
13095,71,1,74.4,0.0,0.0,11.879999999999999
13096,394,1,419.7,,0.0,
13097,33,28,13324.1,0.6939182452642074,0.1205179282868526,13.264506480558325
13098,1,28,28882.44,0.5306479859894921,0.012237762237762238,50.458213660245185
13099,99,1,207.36,,0.0,
13101,234,4,695.4,8.9,0.0,13.572000000000001
13102,1,37,11380.1,1.1729166666666666,0.10602910602910603,23.659791666666667
13103,40,3,709.64,16.75,0.0,21.33125
13104,3,9,1709.1,22.275862068965516,0.0,54.83793103448276
13105,436,1,72.0,,0.0,
13106,133,2,603.46,18.666666666666668,0.0,35.13066666666667
13107,44,9,5253.07,3.536723163841808,0.0,29.071581920903956
13108,373,2,748.46,1.8235294117647058,0.0,21.413529411764703
13109,60,3,1134.03,7.115942028985507,0.32857142857142857,16.21782608695652
13110,31,12,2957.47,2.800796812749004,0.12698412698412698,11.76410358565737
13111,719,1,321.88,0.0,0.0,27.761818181818185
13112,541,1,20.6,0.0,0.0,18.9
13113,1,37,18230.07,1.601063829787234,0.3421750663129973,48.29593085106383
13114,731,1,234.38,0.0,0.0,14.585333333333333
13115,12,10,5494.7,1.8626198083067094,0.0,17.52140575079872
13116,138,1,501.14,0.0,1.0,16.184137931034485
13117,22,18,2255.66,3.6956521739130435,0.030864197530864196,13.900372670807453
13118,20,9,2415.41,2.82312925170068,0.6554054054054054,16.296666666666667
13119,669,1,134.9,0.0,0.0,12.32
13120,239,1,30.6,,0.0,
13121,269,1,283.73,0.0,0.0,5.755714285714285
13122,94,2,922.39,2.7037037037037037,0.0,16.73462962962963
13123,473,2,506.75,1.2727272727272727,0.0,11.285227272727273
13124,90,4,4641.66,1.0390070921985815,0.2791519434628975,16.36936170212766
13125,524,1,148.62,0.0,1.0,7.2984210526315785
13126,5,13,3774.81,2.691983122362869,0.0,15.908227848101266
13127,78,1,259.17,0.0,0.0,17.905
13128,631,1,263.5,,0.0,
13129,452,2,233.25,7.7,0.0,21.825
13130,94,1,64.0,0.0,0.0,39.0
13131,23,7,3313.77,4.337837837837838,0.31543624161073824,21.873445945945946
13132,262,1,77.3,0.0,0.0,30.15
13133,274,3,200.45,16.818181818181817,0.0,16.85909090909091
13134,86,6,2475.23,2.7333333333333334,0.0,20.539416666666668
13135,197,2,3371.45,17.294117647058822,0.0,16.20294117647059
13136,56,13,6274.56,2.1337579617834397,0.23492063492063492,19.92980891719745
13137,11,16,7586.94,0.34673366834170855,0.5530846484935438,5.443424264178033
13138,22,7,1274.01,4.428571428571429,0.0,15.045357142857142
13139,16,8,8202.98,1.5871212121212122,0.10943396226415095,30.835530303030303
13140,108,5,1054.92,3.6538461538461537,0.0,10.08625
13141,85,17,7656.08,1.5059101654846336,0.0,17.93068557919622
13142,19,1,307.09,0.0,1.0,13.417727272727273
13143,585,1,405.1,0.0,0.0,17.731818181818184
13144,333,2,135.35,19.6,0.0,22.35
13145,40,7,1128.52,69.875,0.1111111111111111,126.215
13146,26,1,228.91,0.0,1.0,12.900625
13147,10,4,712.8,29.333333333333332,0.0,158.4
13148,29,26,8497.82,0.910761154855643,0.3800786369593709,11.110262467191601
13149,14,4,1676.06,3.211764705882353,0.0,19.52305882352941
13150,484,3,449.97,20.857142857142858,0.0,61.85285714285714
13151,296,3,2465.21,2.1082802547770703,0.0,15.511528662420382
13152,417,7,2146.38,2.0522388059701493,0.3037037037037037,15.894626865671643
13153,6,1,486.22,0.0,1.0,26.301428571428573
