Customer ID,Recency,Frequency,Monetary
17269,386,1,491.81
17270,469,2,601.45
17271,736,1,204.3
17272,42,4,2148.63
17273,424,1,141.12
17274,35,2,573.22
17275,383,1,114.1
17276,402,1,502.49
17277,228,2,1065.35
17278,241,2,271.24
17279,58,1,187.83
17280,438,1,118.86
17281,374,6,797.85
17282,130,5,2308.54
17283,379,1,188.46
17284,60,8,2788.06
17285,628,2,407.94
17286,22,3,389.18
17287,26,21,3826.86
17288,9,11,2468.43
17289,32,9,2041.8
17290,4,8,1487.96
17291,308,1,550.8
17292,472,2,271.75
17293,8,17,3750.63
17294,669,2,467.79
17295,29,3,547.0
17296,730,1,338.13
17297,17,1,128.18
17298,101,5,954.26
17299,12,6,993.23
17300,391,2,393.64
17301,21,2,294.39
17302,15,5,1135.63
17303,361,1,250.04
17304,534,1,111.5
17305,649,1,2135.46
17306,11,21,9782.35
17307,395,11,3999.89
17308,393,2,4511.76
17309,95,3,320.39
17310,387,2,1025.1
17311,78,6,3566.56
17312,139,3,644.3
17313,31,1,2328.84
17314,25,17,4904.43
17315,2,43,9599.58
17316,420,1,124.45
17317,46,3,2600.34
17318,725,1,157.33
17319,669,1,29.1
17320,100,6,2444.85
17321,8,6,1665.21
17322,376,5,922.59
17323,15,12,1551.04
17324,18,12,2171.07
17325,280,3,609.57
17326,408,2,312.35
17327,410,2,152.35
17328,673,1,104.7
17329,14,5,998.53
17330,23,4,423.8
17331,124,1,175.2
17332,528,5,838.27
17333,86,1,494.25
17334,302,3,635.15
17335,384,2,497.04
17336,472,1,81.12
17337,151,4,1981.06
17338,17,17,11889.33
17339,94,3,302.36
17340,30,18,19617.95
17341,157,5,1272.21
17342,380,4,1227.54
17343,355,6,1259.94
17344,46,2,457.36
17345,15,10,1586.63
17346,4,26,4998.61
17347,86,1,228.96
17348,15,9,2442.29
17349,179,5,772.41
17350,8,7,1893.7
17351,36,12,1988.23
17352,696,1,36.25
17353,129,4,3242.0
17354,51,4,3133.96
17355,386,1,273.31
17356,312,5,946.47
17357,24,2,384.39
17358,303,5,861.01
17359,11,2,284.46
17360,17,6,1200.51
17361,49,5,871.79
17362,239,7,1024.04
17363,395,3,920.46
17364,1,28,11972.92
17365,13,15,8184.49
17366,432,2,1077.24
17367,238,1,167.55
17368,23,14,2758.29
17369,456,1,979.2
17370,73,4,446.18
17371,17,6,655.37
17372,41,28,4347.31
17373,40,7,1167.5
17374,219,3,727.11
17375,199,4,660.55
17376,71,4,453.64
17377,24,78,17644.27
17378,374,1,10.95
17379,11,1,389.72
17380,434,3,645.0
17381,9,38,36398.65
17382,65,8,902.28
17383,4,2,304.09
17384,19,3,507.55
17385,15,1,256.11
17386,8,7,2812.77
17387,20,2,746.81
17388,78,11,2675.37
17389,1,61,57215.33
17390,421,1,149.3
17391,164,2,508.8
17392,307,3,585.92
17393,411,2,381.15
17394,219,1,203.87
17395,508,1,97.5
17396,39,14,8409.6
17397,22,3,1198.28
17398,115,3,653.38
17400,126,8,4623.28
17401,541,1,114.85
17402,5,23,4635.56
17403,36,2,382.87
17404,4,23,47781.12
17405,1,3,1031.41
17406,333,13,4186.95
17407,412,1,552.9
17408,163,3,316.09
17409,185,10,7793.51
17410,16,5,1214.72
17411,12,5,1425.38
17412,3,16,4220.22
17413,405,2,560.14
17414,44,6,2249.52
17415,80,1,507.84
17416,30,22,17298.45
17417,549,1,164.18
17418,42,3,670.06
17419,11,18,6126.25
17420,50,6,953.58
17421,386,3,1059.41
17422,16,11,3594.76
17423,46,3,1118.95
17425,19,2,759.17
17426,8,13,8077.77
17427,72,1,100.8
17428,1,45,31466.76
17429,128,5,1357.46
17430,33,4,622.57
17431,313,1,403.3
17432,18,9,1728.99
17433,88,2,569.96
17434,2,7,2373.82
17435,411,1,331.35
17436,2,5,534.06
17437,530,1,369.68
17438,254,5,1422.77
17439,656,1,325.74
17440,157,4,323.58
17441,732,1,293.35
17442,37,15,4620.3
17443,220,1,534.24
17444,148,3,2940.04
17446,177,2,120.9
17447,40,2,541.53
17448,497,46,14523.67
17449,2,13,4868.15
17450,8,51,244784.25
17451,1,7,1721.4
17453,18,2,486.72
17454,192,10,1547.94
17455,204,1,131.7
17456,365,2,975.56
17457,127,14,5984.81
17458,15,2,529.58
17459,43,2,657.3
17460,94,16,2157.97
17461,23,3,735.82
17462,60,2,675.69
17463,16,7,2535.26
17464,158,3,907.14
17465,426,7,2542.79
17466,10,2,763.28
17467,395,1,102.6
17468,10,3,194.8
17469,16,17,5051.25
17470,45,11,2626.47
17471,475,1,321.65
17472,191,4,922.35
17473,409,2,607.0
17474,600,1,1047.0
17475,79,1,194.37
17476,396,2,489.86
17477,613,2,1144.3
17478,408,2,1272.8
17479,633,1,389.26
17480,78,2,882.23
17481,4,4,1255.59
17482,487,2,775.64
17483,65,4,591.73
17484,576,2,209.57
17486,261,1,396.87
17487,728,1,160.55
17488,641,1,336.5
17489,59,2,376.64
17490,1,9,2750.5
17491,1,17,5653.67
17492,248,3,1122.42
17493,385,1,100.91
17494,502,1,54.7
17495,8,3,806.72
17496,359,4,1412.89
17497,390,2,287.25
17498,76,1,272.22
17499,290,2,1341.39
17500,17,3,1138.0
17501,221,2,288.6
17502,9,4,689.1
17503,3,2,558.96
17504,206,18,9490.17
17505,162,5,2435.48
17506,76,1,302.2
17507,262,2,605.58
17508,281,8,4579.23
17509,58,8,6083.64
17510,25,2,514.56
17511,3,60,172132.87
17512,29,18,5467.82
17513,72,3,1158.8
17514,128,2,522.0
17515,31,9,1602.51
17516,15,6,947.5
17517,309,1,153.94
17518,426,2,329.42
17519,17,15,4774.17
17520,54,1,546.81
17521,30,5,1278.06
17522,2,5,1070.71
17523,11,4,652.74
17524,361,3,539.14
17525,360,3,1161.9
17526,5,12,3939.24
17527,54,4,939.37
17528,1,8,3628.5
17529,610,2,1240.25
17530,1,12,2791.69
17531,190,3,1266.82
17532,386,1,65.34
17533,435,1,34.8
17534,54,5,1668.83
17535,280,1,164.4
17536,177,3,364.83
17537,30,2,887.67
17538,26,1,98.42
17539,618,4,1176.84
17540,25,6,1590.6
17541,510,1,119.86
17542,270,3,340.85
17543,550,1,120.05
17544,390,3,944.82
17545,43,6,1409.86
17547,376,2,727.85
17548,234,4,731.26
17549,24,2,148.86
17550,197,9,2506.64
17551,359,1,290.34
17552,60,12,2786.77
17553,130,4,3757.6
17554,1,5,1952.45
17555,20,5,1045.74
17556,206,2,300.67
17557,14,4,575.46
17558,393,1,259.17
17559,513,1,167.62
17560,95,8,1895.8
17561,19,4,703.02
17562,14,7,1122.38
17563,578,2,392.38
17564,24,3,454.01
17565,587,1,131.83
17566,8,2,869.77
17567,7,9,4838.08
17568,633,1,374.45
17569,332,1,344.14
17570,382,1,100.0
17571,50,5,1630.91
17572,71,10,652.21
17573,29,3,380.6
17574,243,1,185.65
17575,667,1,171.7
17576,8,41,8711.95
17577,645,2,348.75
17578,218,7,1047.33
17579,5,4,753.28
17580,253,5,541.02
17581,1,43,17951.17
17582,236,5,1446.95
17583,560,1,135.95
17584,7,6,5309.42
17585,109,7,2064.71
17586,619,1,167.4
17587,628,1,176.71
17588,100,7,2939.55
17589,60,18,13837.94
17590,2,3,1468.02
17591,73,8,2339.32
17592,739,1,148.3
17593,4,11,8092.32
17594,85,4,2497.88
17595,12,2,386.69
17596,23,13,4491.46
17597,214,5,3484.09
17598,381,1,409.98
17599,478,1,52.05
17600,18,1,161.67
17601,239,2,413.08
17602,2,14,7354.43
17603,78,4,1788.38
17604,217,6,942.38
17605,590,1,160.75
17606,737,1,87.3
17607,376,1,333.81
17608,33,4,488.06
17609,41,11,1887.9
17610,540,5,1511.94
17611,7,28,8337.53
17612,53,18,5394.86
17613,23,14,4544.55
17614,57,1,386.32
17615,130,6,721.8
17616,174,4,734.4
17617,559,1,385.19
17618,6,11,4001.64
17619,312,1,214.37
17620,60,1,81.44
17621,21,6,3175.12
17622,598,2,1130.21
17623,33,7,2365.77
17624,15,4,1568.63
17625,18,8,5978.9
17626,603,1,254.0
17627,479,1,296.36
17628,81,1,75.75
17629,6,10,2455.52
17630,170,2,503.6
17631,2,7,998.49
17633,31,7,2057.39
17634,36,9,2358.59
17635,424,3,1265.58
17636,19,1,285.56
17637,31,2,547.06
17638,647,2,842.4
17639,276,6,615.17
17640,87,6,3168.94
17642,120,5,1824.49
17643,373,2,439.7
17644,1,20,6028.6
17646,219,12,3898.79
17647,65,3,331.66
17648,61,5,2216.37
17649,138,3,1578.89
17650,21,1,166.08
17651,12,16,5703.52
17652,25,12,4867.72
17653,37,4,1207.56
17654,277,1,117.55
17655,11,9,2976.38
17656,73,5,1674.69
17657,430,1,126.0
17658,26,2,595.42
17659,17,14,3586.99
17660,141,2,342.22
17662,662,2,412.92
17663,26,17,5175.83
17664,19,4,1166.23
17665,493,1,563.1
17666,4,5,2047.8
17667,66,9,3950.7
17668,1,2,347.75
17669,43,10,6142.35
17670,228,1,205.7
17671,16,5,2009.16
17672,50,7,5778.63
17673,2,13,4173.88
17674,74,2,551.04
17675,1,70,37642.48
17676,4,10,2448.64
17677,2,54,35058.46
17678,264,2,599.76
17679,53,7,3577.61
17680,24,3,497.45
17681,597,5,731.2
17682,10,11,4065.28
17683,386,3,819.01
17684,44,1,239.41
17685,17,12,5454.95
17686,7,9,8296.81
17687,421,1,432.68
17688,394,1,304.2
17689,388,2,317.08
17690,30,20,6963.8
17691,358,4,637.55
17692,127,12,2975.8
17693,137,1,200.47
17694,142,3,1695.97
17695,132,5,1746.04
17696,38,27,7679.59
17697,236,1,338.95
17698,261,1,154.95
17699,477,2,442.0
17700,17,14,6679.97
17701,253,1,417.95
17702,30,6,3144.04
17703,35,4,1094.84
17704,169,2,885.19
17705,3,11,2083.9
17706,4,31,20272.15
17707,185,8,609.3
17708,188,4,884.18
17709,170,5,671.01
17710,424,1,293.5
17711,11,2,385.1
17712,45,1,522.91
17713,382,4,1198.09
17714,321,5,1410.18
17715,201,2,489.6
17716,23,24,15956.97
17717,421,1,376.92
17718,232,2,439.18
17719,38,15,5396.04
17720,26,10,2666.91
17721,659,1,307.21
17722,96,5,3520.22
17723,127,7,3378.4
17724,71,3,1033.0
17725,16,11,3439.08
17726,395,7,1092.06
17727,15,1,1060.25
17728,4,5,4238.76
17729,596,1,438.65
17730,3,20,7773.8
17731,79,6,1708.99
17732,373,8,2166.42
17733,39,2,692.19
17734,54,6,1442.32
17735,2,26,16790.33
17736,9,3,377.44
17737,9,2,168.24
17738,19,13,4183.56
17739,12,18,7730.59
17740,389,6,426.9
17741,407,2,101.1
17742,113,11,2098.48
17743,448,1,229.2
17744,4,7,2649.14
17745,478,2,600.34
17746,240,4,904.18
17747,113,1,71.4
17748,527,1,358.15
17749,178,3,1026.18
17750,5,9,1710.45
17751,421,1,157.86
17752,359,1,80.64
17753,464,4,382.06
17754,1,13,4451.22
17756,376,3,728.75
17757,1,56,9074.05
17758,19,12,4964.03
17759,17,5,1261.88
17760,22,6,746.39
17761,33,1,712.78
17762,456,1,129.75
17763,263,4,86.15
17764,51,5,1513.57
17765,159,4,524.0
17766,381,2,299.61
17767,15,2,413.05
17768,8,7,3292.73
17769,13,17,7053.38
17770,199,5,1143.27
17771,57,4,387.41
17772,11,3,360.75
17773,514,2,575.37
17774,97,9,3273.83
17775,255,1,56.4
17776,387,2,330.56
17777,25,3,647.56
17778,662,1,197.7
17779,21,3,650.32
17780,667,3,346.56
17781,159,2,188.02
17782,383,2,679.02
17783,72,3,376.96
17784,550,1,112.86
17785,53,3,403.38
17786,85,2,266.85
17787,153,4,1817.54
17788,74,2,1117.9
17789,281,2,397.15
17790,27,20,2779.41
17791,30,1,106.1
17792,467,2,368.35
17793,25,1,300.34
17794,687,2,147.3
17795,180,2,342.83
17796,40,7,1236.39
17797,22,8,1971.87
17798,582,1,178.07
17799,22,20,6246.93
17800,37,9,1187.21
17801,451,3,770.03
17802,82,10,4946.22
17803,392,1,184.66
17804,376,3,383.78
17805,74,2,927.03
17806,11,1,546.04
17807,395,3,437.87
17808,549,4,262.64
17809,16,20,10085.89
17810,669,2,373.16
17811,4,47,9519.8
17812,13,7,911.99
17813,14,5,1698.07
17814,375,2,1609.37
17815,393,1,591.96
17816,37,6,96.11
17817,4,6,788.15
17818,738,1,124.78
17819,72,12,6021.05
17820,374,1,180.61
17821,406,1,334.62
17822,420,5,2162.93
17823,421,2,449.25
17824,51,1,298.4
17825,599,4,701.96
17826,374,1,133.34
17827,5,6,2376.17
17828,23,4,1820.09
17829,299,5,4756.74
17830,2,3,398.7
17831,33,1,35.4
17832,50,1,155.37
17833,723,1,338.46
17834,415,2,689.67
17835,3,3,342.24
17836,47,1,110.21
17837,42,8,1541.23
17838,27,13,5604.64
17839,42,1,318.15
17840,444,1,175.9
17841,2,211,68545.25
17842,602,1,430.69
17843,303,2,320.4
17844,107,1,51.56
17845,555,4,596.09
17846,85,1,2033.1
17847,516,2,129.69
17848,81,30,3559.11
17849,218,8,1063.76
17850,372,155,51208.87
17851,422,6,1552.35
17852,12,5,657.81
17853,407,3,1596.29
17854,185,6,1068.5
17855,373,1,208.97
17856,2,4,1418.03
17857,4,24,27347.04
17858,6,30,12518.65
17859,305,1,141.92
17860,369,4,717.39
17861,3,18,5088.29
17862,324,4,1254.89
17863,59,12,5360.48
17864,13,5,876.57
17865,31,46,26312.19
17866,143,3,1134.95
17867,30,15,1582.05
17868,386,1,227.15
17869,107,7,813.64
17870,2,13,2753.29
17871,205,5,1068.95
17872,382,1,235.87
17873,80,18,6265.33
17874,185,6,683.46
17875,688,1,167.1
17876,400,3,3424.02
17877,170,1,237.61
17878,44,3,1378.93
17879,174,1,178.52
17880,365,3,824.92
17881,304,1,133.35
17882,379,2,291.56
17883,3,7,988.42
17884,4,20,2698.47
17885,12,1,156.34
17886,32,6,1572.55
17887,129,1,111.35
17888,21,25,1807.44
17889,212,7,746.42
17890,323,2,586.89
17891,162,1,203.86
17892,56,3,244.1
17893,225,1,107.21
17894,72,18,2304.58
17895,44,1,95.45
17896,23,1,256.32
17897,173,9,2099.89
17898,85,4,299.18
17899,159,1,154.55
17900,190,2,112.2
17901,29,3,260.08
17902,547,1,216.4
17903,394,1,381.09
17904,21,1,181.07
17905,71,13,2178.87
17906,247,1,72.9
17907,641,1,291.76
17908,374,5,1142.47
17909,737,1,110.05
17910,726,1,261.7
17911,9,1,366.23
17912,310,6,374.55
17913,59,14,3429.29
17914,4,1,329.36
17915,551,1,225.78
17916,629,2,43.87
17917,45,3,335.03
17918,501,3,396.39
17919,88,2,1840.32
17920,4,54,23581.78
17921,64,10,2394.36
17922,543,1,170.4
17923,282,3,497.0
17924,12,8,3257.7
17925,373,1,244.08
17926,133,5,1035.49
17927,722,1,294.0
17928,45,3,341.24
17929,11,12,3082.1
17930,36,13,4275.22
17931,134,14,3402.24
17932,29,3,1331.57
17933,632,1,114.69
17934,52,3,1049.15
17935,138,7,686.14
17936,5,1,380.13
17937,9,7,4301.22
17938,420,1,144.29
17939,160,1,99.14
17940,49,16,30306.79
17941,131,4,1433.28
17942,8,1,77.5
17944,423,1,74.99
17945,697,3,360.35
17946,233,2,149.58
17947,37,1,176.68
17948,147,1,358.56
17949,1,118,117314.08
17950,72,7,1166.29
17951,40,4,1340.58
17952,378,4,788.46
17953,540,1,159.17
17954,5,19,3804.38
17955,199,6,949.9
17956,249,1,12.75
17957,66,1,111.68
17958,117,2,973.88
17959,592,1,140.75
17960,171,3,135.08
17961,21,100,2866.74
17962,142,4,666.96
17963,471,4,643.16
17964,32,2,463.21
17965,38,29,7006.65
17966,38,10,1963.92
17967,372,2,223.42
17968,374,4,590.44
17969,166,20,2354.29
17970,211,1,562.79
17971,548,1,161.94
17972,242,1,135.19
17973,52,1,337.04
17974,25,6,1739.09
17975,15,24,6696.33
17976,372,1,321.79
17977,29,2,1511.45
17978,365,4,1159.99
17979,36,4,732.41
17980,166,4,1012.72
17981,411,1,239.12
17982,681,1,138.18
17983,395,1,171.71
17984,145,5,1152.19
17985,22,1,631.35
17986,56,1,20.8
17987,185,5,965.44
17988,12,14,489.54
17989,379,1,207.33
17990,237,6,1527.61
17991,225,3,300.3
17992,389,1,252.88
17993,617,1,225.99
17994,122,11,2270.03
17995,282,3,495.48
17996,380,3,482.33
17997,74,8,1962.46
17998,380,3,639.24
17999,37,3,528.46
18000,564,1,124.25
18001,12,6,924.14
18002,376,4,244.37
18003,376,1,353.51
18004,362,1,157.92
18005,4,2,226.47
18006,23,4,969.51
18007,393,1,215.22
18008,70,23,19759.08
18009,235,8,2144.23
18010,257,1,174.8
18011,373,2,410.79
18012,723,1,115.3
18013,155,2,187.29
18014,28,1,162.22
18015,4,1,120.03
18016,32,7,1954.56
18017,81,4,688.0
18018,108,4,297.99
18019,52,1,38.45
18020,544,1,190.48
18021,510,2,216.41
18022,36,5,1507.25
18024,153,2,389.78
18025,380,6,1177.72
18026,501,2,2074.07
18027,99,1,115.31
18028,583,1,192.05
18029,642,1,433.77
18030,4,2,230.65
18031,379,1,451.3
18032,334,1,73.5
18033,65,1,93.82
18034,22,3,754.2
18035,36,5,1260.23
18036,32,11,1545.49
18037,154,15,167.42
18038,556,1,141.48
18039,374,4,548.22
18040,19,2,357.2
18041,12,38,8018.77
18042,54,2,281.15
18043,25,3,529.29
18044,4,18,3505.61
18045,45,1,178.34
18046,650,1,189.63
18047,381,2,326.09
18048,203,3,394.93
18049,437,2,500.92
18050,359,2,412.06
18051,634,7,2282.28
18052,565,1,10877.18
18053,71,3,571.07
18054,393,1,176.5
18055,7,14,10142.64
18056,288,2,554.6
18057,393,3,1188.46
18058,10,3,774.06
18059,23,3,306.46
18060,408,2,1185.46
18061,22,28,6083.81
18062,173,6,1632.67
18063,391,2,186.6
18064,133,11,4481.83
18065,6,29,5866.63
18066,75,3,1440.4
18067,40,1,396.33
18068,289,1,101.7
18069,26,11,4464.92
18070,669,1,314.1
18071,258,6,1169.68
18072,186,1,247.44
18073,114,12,3859.82
18074,374,2,1019.44
18075,23,20,5783.29
18076,380,1,151.49
18077,8,18,4078.79
18078,217,4,725.53
18079,45,5,4203.93
18080,19,2,1231.5
18081,36,3,343.45
18082,26,1,680.84
18083,398,1,463.53
18084,16,3,795.23
18085,330,4,1341.85
18086,274,1,101.34
18087,98,17,14761.52
18088,61,1,166.03
18089,447,1,428.45
18090,422,1,321.9
18091,593,1,360.85
18092,2,18,14693.72
18093,93,8,4452.71
18094,82,13,6391.52
18095,313,5,2303.09
18096,12,6,1657.87
18097,8,11,4627.92
18098,396,1,527.94
18099,127,1,168.31
18100,550,1,451.56
18101,11,5,622.01
18102,1,145,580987.04
18103,549,1,105.8
18104,37,1,754.64
18105,38,1,113.48
18106,330,6,1441.06
18107,442,1,165.88
18108,254,3,848.81
18109,2,38,9555.71
18110,20,2,392.28
18111,589,1,405.85
18112,12,4,773.36
18113,369,1,76.32
18114,290,1,220.1
18115,698,1,9.7
18116,68,13,2134.49
18117,26,1,315.65
18118,11,29,6221.02
18119,368,1,180.7
18120,214,1,111.15
18121,149,2,653.3
18122,8,6,1793.06
18123,24,3,666.64
18124,472,1,102.65
18125,30,4,1131.75
18126,61,1,200.92
18127,19,4,556.13
18128,537,1,399.29
18129,243,1,112.55
18130,15,3,1059.39
18131,632,1,222.96
18132,504,1,220.13
18133,212,1,931.5
18134,598,2,445.0
18135,29,10,1249.62
18136,63,5,1631.36
18137,551,2,145.99
18138,295,1,152.65
18139,18,6,8438.34
18140,474,1,536.41
18141,402,2,882.47
18142,157,2,1019.52
18143,117,2,1000.16
18144,8,19,4892.95
18145,13,11,5609.74
18146,141,2,160.35
18147,46,2,179.34
18148,647,1,112.85
18149,51,7,1553.96
18150,32,3,566.58
18151,135,6,1879.44
18152,646,1,426.69
18153,659,1,246.22
18154,3,5,932.6
18155,75,3,371.62
18156,13,2,675.64
18157,571,1,213.9
18158,9,2,453.4
18159,301,1,530.15
18160,57,3,1003.88
18161,15,6,1803.1
18162,732,1,371.51
18163,584,1,728.84
18164,37,1,399.65
18165,177,1,302.46
18166,624,1,175.5
18167,23,3,1384.86
18168,176,16,3435.5
18169,61,1,202.65
18170,33,9,2878.0
18171,59,9,2437.31
18172,15,52,17467.24
18173,87,5,2696.36
18174,7,2,162.5
18175,676,1,176.1
18176,358,1,476.35
18177,31,9,2216.32
18178,129,11,6103.74
18179,9,8,2547.55
18180,5,6,1843.75
18181,24,5,1188.34
18182,463,1,291.13
18183,227,2,632.07
18184,15,1,49.8
18185,249,1,304.25
18186,723,1,329.58
18187,632,1,724.89
18188,15,6,3280.59
18189,78,3,1403.73
18190,192,5,745.62
18191,262,2,529.4
18192,72,1,957.97
18193,165,3,1207.35
18194,82,6,4162.04
18195,387,1,101.16
18196,95,4,1457.19
18197,576,1,230.1
18198,4,17,5425.56
18199,684,1,344.75
18200,106,1,150.35
18201,723,1,447.53
18202,200,3,1396.99
18203,157,4,492.52
18204,71,3,1975.35
18205,36,2,517.36
18206,553,1,314.66
18207,499,1,544.47
18208,566,1,360.08
18209,29,1,139.1
18210,2,7,2768.83
18211,26,5,600.07
18212,326,2,514.37
18213,237,1,232.48
18214,531,4,1780.34
18215,89,5,2232.49
18216,31,1,481.75
18217,29,4,945.04
18218,211,4,1121.84
18219,3,17,3352.7
18220,227,6,1921.76
18221,22,6,1424.94
18222,93,1,443.0
18223,5,26,14000.85
18224,264,1,158.95
18225,3,26,13014.8
18226,44,26,11878.88
18227,218,2,388.75
18228,57,2,779.9
18229,12,28,10150.51
18230,9,9,4291.06
18231,192,28,6854.17
18232,82,4,592.97
18233,326,1,440.0
18234,552,1,179.6
18235,72,3,1796.48
18236,30,12,1795.35
18237,3,5,987.1
18238,515,1,270.92
18239,219,6,1712.26
18240,46,1,422.58
18241,10,21,2986.99
18242,72,8,3605.21
18243,414,1,515.78
18244,431,2,568.64
18245,7,20,6324.98
18246,24,3,758.82
18247,415,3,839.73
18248,123,2,804.02
18249,17,1,95.34
18250,310,1,349.27
18251,87,9,26278.86
18252,51,7,1533.69
18253,643,1,317.88
18254,581,1,267.9
18255,89,2,303.15
18256,388,1,110.7
18257,39,12,4600.15
18258,464,6,2059.67
18259,25,7,3941.9
18260,173,23,9947.26
18261,43,2,324.24
18262,140,3,577.54
18263,26,3,1213.16
18264,499,1,603.25
18265,72,2,801.51
18266,434,1,251.1
18267,673,1,269.37
18268,134,6,1490.23
18269,366,1,168.6
18270,38,3,444.55
18271,610,2,680.85
18272,3,9,4385.98
18273,2,4,357.0
18274,30,1,175.92
18275,578,2,741.85
18276,44,6,1656.52
18277,58,5,1180.05
18278,74,2,414.2
18279,519,1,231.34
18280,278,2,488.15
18281,181,2,201.14
18282,8,2,178.05
18283,4,22,2664.9
18284,432,1,461.68
18285,661,1,427.0
18286,477,2,1296.43
18287,43,7,4182.99
